Years,x30_min,rank,Probability,Frequency
"2011-2012",40.8,1,16.6666666666667,6
"2009-2010",38.6,2,33.3333333333333,3
"2008-2009",29.6,3,50,2
"2010-2011",27,4,66.6666666666667,1.5
"2007-2008",22.4,5,83.3333333333333,1.2
