Years,x20_min,rank,Probability,Frequency
"2009-2010",55.2,1,16.6666666666667,6
"2010-2011",31.5,2,33.3333333333333,3
"2008-2009",25.5,3,50,2
"2007-2008",20.1,4,66.6666666666667,1.5
"2011-2012",19.8,5,83.3333333333333,1.2
