Years,x1_hr,rank,Probability,Frequency
"2011-2012",24.4,1,12.5,8
"2013-2014",18.3,2,25,4
"2008-2009",17.7,3,37.5,2.66666666666667
"2009-2010",14.4,4,50,2
"2012-2013",12.2,5,62.5,1.6
"2014-2015",10.6,6,75,1.33333333333333
"2010-2011",8.1,7,87.5,1.14285714285714
