Years,x3_hr,rank,Probability,Frequency
"2018-2019",6.666666667,1,20,5
"2019-2020",5.833333333,2,40,2.5
"2021-2022",3,3,60,1.66666666666667
"2017-2018",2.466666667,4,80,1.25
