Years,x1_hr,rank,Probability,Frequency
"2013-2014",17.8,1,6.66666666666667,15
"2019-2020",17.7,2,13.3333333333333,7.5
"2016-2017",10.9,3,20,5
"2009-2010",9.6,4,26.6666666666667,3.75
"2015-2016",8.7,5,33.3333333333333,3
"2018-2019",5.6,6,40,2.5
"2014-2015",5.4,7,46.6666666666667,2.14285714285714
"2017-2018",4.9,8,53.3333333333333,1.875
"2021-2022",4.4,9,60,1.66666666666667
"2020-2021",4.2,10,66.6666666666667,1.5
"2012-2013",3,11,73.3333333333333,1.36363636363636
"2007-2008",2.4,12,80,1.25
"2010-2011",1.5,13,86.6666666666667,1.15384615384615
"2008-2009",0.9,14,93.3333333333333,1.07142857142857
