Years,x3_hr,rank,Probability,Frequency
"2008-2009",6.06666666666667,1,20,5
"2009-2010",5.06666666666667,2,40,2.5
"2010-2011",4.16666666666667,3,60,1.66666666666667
"2011-2012",3.1,4,80,1.25
