Years,x6_hr,rank,Probability,Frequency
"2020-2021",7.833333333,1,3.84615384615385,26
"2014-2015",7.416666667,2,7.69230769230769,13
"2013-2014",6.933333333,3,11.5384615384615,8.66666666666667
"2000-2001",6.683333333,4,15.3846153846154,6.5
"2010-2011",6.55,5,19.2307692307692,5.2
"2018-2019",6.2,6,23.0769230769231,4.33333333333333
"2006-2007",6.166666667,7,26.9230769230769,3.71428571428571
"2021-2022",6,8,30.7692307692308,3.25
"2004-2005",5.85,9,34.6153846153846,2.88888888888889
"2008-2009",5.816666667,10,38.4615384615385,2.6
"2019-2020",5.633333333,11,42.3076923076923,2.36363636363636
"1996-1997",5.283333333,12,46.1538461538462,2.16666666666667
"2001-2002",5.116666667,13,50,2
"2015-2016",5.066666667,14,53.8461538461538,1.85714285714286
"2012-2013",5,15,57.6923076923077,1.73333333333333
"1997-1998",4.533333333,16,61.5384615384615,1.625
"2011-2012",4.533333333,17,65.3846153846154,1.52941176470588
"2007-2008",4.4,18,69.2307692307692,1.44444444444444
"2003-2004",4.366666667,19,73.0769230769231,1.36842105263158
"2005-2006",4.166666667,20,76.9230769230769,1.3
"2017-2018",4,21,80.7692307692308,1.23809523809524
"1995-1996",3.816666667,22,84.6153846153846,1.18181818181818
"2009-2010",3.433333333,23,88.4615384615385,1.1304347826087
"2002-2003",3.383333333,24,92.3076923076923,1.08333333333333
"2016-2017",2.85,25,96.1538461538462,1.04
