Years,x1_hr,rank,Probability,Frequency
"2009-2010",29.3,1,16.6666666666667,6
"2010-2011",26.9,2,33.3333333333333,3
"2008-2009",15.9,3,50,2
"2011-2012",13.1,4,66.6666666666667,1.5
"2007-2008",11.2,5,83.3333333333333,1.2
