Years,x30_min,rank,Probability,Frequency
"2005-2006",42.8,1,16.6666666666667,6
"2011-2012",40.2,2,33.3333333333333,3
"2010-2011",37.4,3,50,2
"2008-2009",33,4,66.6666666666667,1.5
"2009-2010",30.8,5,83.3333333333333,1.2
