Years,x1_hr,rank,Probability,Frequency
"2010-2011",38.7,1,7.14285714285714,14
"2021-2022",34.6,2,14.2857142857143,7
"2020-2021",31,3,21.4285714285714,4.66666666666667
"2013-2014",27.7,4,28.5714285714286,3.5
"2019-2020",24.6,5,35.7142857142857,2.8
"2015-2016",23.3,6,42.8571428571429,2.33333333333333
"2012-2013",22.3,7,50,2
"2018-2019",20.3,8,57.1428571428571,1.75
"2017-2018",18.8,9,64.2857142857143,1.55555555555556
"2014-2015",18.3,10,71.4285714285714,1.4
"2011-2012",16.5,11,78.5714285714286,1.27272727272727
"2009-2010",15.2,12,85.7142857142857,1.16666666666667
"2016-2017",13,13,92.8571428571429,1.07692307692308
