Years,x3_5_hr,rank,Probability,Frequency
"2005-2006",18.2285714285714,1,20,5
"2009-2010",8.02628571428571,2,40,2.5
"2008-2009",7.11428571428571,3,60,1.66666666666667
"2011-2012",6.54285714285714,4,80,1.25
