Years,x2_hr,rank,Probability,Frequency
"2005-2006",14.4,1,4.54545454545455,22
"2014-2015",14.2,2,9.09090909090909,11
"2009-2010",12.25,3,13.6363636363636,7.33333333333333
"2018-2019",11.7,4,18.1818181818182,5.5
"2020-2021",11.25,5,22.7272727272727,4.4
"2015-2016",11.2,6,27.2727272727273,3.66666666666667
"2003-2004",10.7,7,31.8181818181818,3.14285714285714
"2013-2014",10.1,8,36.3636363636364,2.75
"2008-2009",9.95,9,40.9090909090909,2.44444444444444
"2006-2007",9.55,10,45.4545454545455,2.2
"2000-2001",9.5,11,50,2
"2001-2002",9.4,12,54.5454545454545,1.83333333333333
"2017-2018",8.5,13,59.0909090909091,1.69230769230769
"2004-2005",7.9,14,63.6363636363636,1.57142857142857
"2019-2020",7.65,15,68.1818181818182,1.46666666666667
"2021-2022",7.65,16,72.7272727272727,1.375
"2012-2013",7.05,17,77.2727272727273,1.29411764705882
"2016-2017",6.7,18,81.8181818181818,1.22222222222222
"2011-2012",6.55,19,86.3636363636364,1.15789473684211
"2010-2011",6.45,20,90.9090909090909,1.1
"2002-2003",5.55,21,95.4545454545455,1.04761904761905
