Years,x1_5_hr,rank,Probability,Frequency
"2011-2012",14.3333333333333,1,10,10
"2010-2011",13.2666666666667,2,20,5
"2013-2014",13.2666666666667,3,30,3.33333333333333
"2016-2017",12,4,40,2.5
"2014-2015",10.2666666666667,5,50,2
"2015-2016",10.0666666666667,6,60,1.66666666666667
"2009-2010",9.73333333333333,7,70,1.42857142857143
"2012-2013",9.4,8,80,1.25
"2008-2009",9.33333333333333,9,90,1.11111111111111
