Years,x4_hr,rank,Probability,Frequency
"2020-2021",9.575,1,14.2857142857143,7
"2021-2022",6.975,2,28.5714285714286,3.5
"2017-2018",6.875,3,42.8571428571429,2.33333333333333
"2019-2020",6.775,4,57.1428571428571,1.75
"2018-2019",5.25,5,71.4285714285714,1.4
"2015-2016",0.025,6,85.7142857142857,1.16666666666667
