Years,x5_hr,rank,Probability,Frequency
"2011-2012",7.78,1,12.5,8
"2012-2013",6.9,2,25,4
"2013-2014",5.96,3,37.5,2.66666666666667
"2010-2011",5.38,4,50,2
"2014-2015",4.58,5,62.5,1.6
"2009-2010",4.5,6,75,1.33333333333333
"2008-2009",3.54,7,87.5,1.14285714285714
