Years,x1_hr,rank,Probability,Frequency
"2018-2019",9.7,1,16.6666666666667,6
"2019-2020",9.5,2,33.3333333333333,3
"2020-2021",7.8,3,50,2
"2017-2018",7.6,4,66.6666666666667,1.5
"2021-2022",5.4,5,83.3333333333333,1.2
