Years,x4_hr,rank,Probability,Frequency
"2010-2011",8.3,1,16.6666666666667,6
"2009-2010",7.5,2,33.3333333333333,3
"2008-2009",7.125,3,50,2
"2005-2006",6.35,4,66.6666666666667,1.5
"2011-2012",6.1,5,83.3333333333333,1.2
