Years,x4_5_hr,rank,Probability,Frequency
"2010-2011",8.4,1,10,10
"2015-2016",6.88888888888889,2,20,5
"2016-2017",6.53333333333333,3,30,3.33333333333333
"2013-2014",6.28888888888889,4,40,2.5
"2011-2012",5.95555555555556,5,50,2
"2012-2013",5.75555555555556,6,60,1.66666666666667
"2014-2015",5.57777777777778,7,70,1.42857142857143
"2009-2010",4.84444444444444,8,80,1.25
"2008-2009",4.55555555555556,9,90,1.11111111111111
