Years,x5_hr,rank,Probability,Frequency
"2011-2012",10.02,1,5.55555555555556,18
"2005-2006",7.7,2,11.1111111111111,9
"2009-2010",7.54,3,16.6666666666667,6
"2010-2011",6.12,4,22.2222222222222,4.5
"2019-2020",5.92,5,27.7777777777778,3.6
"2014-2015",5.68,6,33.3333333333333,3
"2017-2018",5.42,7,38.8888888888889,2.57142857142857
"2012-2013",5.36,8,44.4444444444444,2.25
"2006-2007",5.1,9,50,2
"2020-2021",5,10,55.5555555555556,1.8
"2018-2019",4.9,11,61.1111111111111,1.63636363636364
"2013-2014",4.82,12,66.6666666666667,1.5
"2008-2009",4.62,13,72.2222222222222,1.38461538461538
"2021-2022",4.6,14,77.7777777777778,1.28571428571429
"2015-2016",4.26,15,83.3333333333333,1.2
"2016-2017",4.18,16,88.8888888888889,1.125
"2007-2008",3.8,17,94.4444444444444,1.05882352941176
