Years,x1_5_hr,rank,Probability,Frequency
"2008-2009",15.3333333333333,1,20,5
"2009-2010",13.9333333333333,2,40,2.5
"2011-2012",10.8666666666667,3,60,1.66666666666667
"2010-2011",8,4,80,1.25
