Years,x2_hr,rank,Probability,Frequency
"2011-2012",19.75,1,16.6666666666667,6
"2010-2011",15.7,2,33.3333333333333,3
"2009-2010",15.1,3,50,2
"2007-2008",11.1,4,66.6666666666667,1.5
"2008-2009",7.8,5,83.3333333333333,1.2
