Years,x2_5_hr,rank,Probability,Frequency
"2017-2018",8.84,1,8.33333333333333,12
"2019-2020",7.8,2,16.6666666666667,6
"2020-2021",7.28,3,25,4
"2014-2015",6.52,4,33.3333333333333,3
"2018-2019",6.52,5,41.6666666666667,2.4
"2016-2017",6.36,6,50,2
"2015-2016",6.28,7,58.3333333333333,1.71428571428571
"2011-2012",6.24,8,66.6666666666667,1.5
"2013-2014",6,9,75,1.33333333333333
"2012-2013",5.48,10,83.3333333333333,1.2
"2021-2022",5.2,11,91.6666666666667,1.09090909090909
