Years,x10_min,rank,Probability,Frequency
"2010-2011",75,1,16.6666666666667,6
"2011-2012",72,2,33.3333333333333,3
"2009-2010",70.8,3,50,2
"2005-2006",58.2,4,66.6666666666667,1.5
"2008-2009",53.4,5,83.3333333333333,1.2
