Years,x4_5_hr,rank,Probability,Frequency
"2020-2021",9.31111111111111,1,5.88235294117647,17
"2006-2007",8.95555555555556,2,11.7647058823529,8.5
"2019-2020",8.06666666666667,3,17.6470588235294,5.66666666666667
"2018-2019",7.77777777777778,4,23.5294117647059,4.25
"2010-2011",7.2,5,29.4117647058824,3.4
"2014-2015",6.57777777777778,6,35.2941176470588,2.83333333333333
"2016-2017",6.33333333333333,7,41.1764705882353,2.42857142857143
"2012-2013",6.13333333333333,8,47.0588235294118,2.125
"2008-2009",6.08888888888889,9,52.9411764705882,1.88888888888889
"2017-2018",6.02222222222222,10,58.8235294117647,1.7
"2011-2012",5.6,11,64.7058823529412,1.54545454545455
"2009-2010",5.08888888888889,12,70.5882352941177,1.41666666666667
"2021-2022",4.8,13,76.4705882352941,1.30769230769231
"2013-2014",4.75555555555556,14,82.3529411764706,1.21428571428571
"2007-2008",4.57777777777778,15,88.2352941176471,1.13333333333333
"2015-2016",4.37777777777778,16,94.1176470588235,1.0625
