Years,x3_hr,rank,Probability,Frequency
"2008-2009",10.63333333,1,5.55555555555556,18
"2017-2018",9.866666667,2,11.1111111111111,9
"2011-2012",6.866666667,3,16.6666666666667,6
"2015-2016",6.6,4,22.2222222222222,4.5
"2012-2013",6.533333333,5,27.7777777777778,3.6
"2014-2015",6.433333333,6,33.3333333333333,3
"2021-2022",6.366666667,7,38.8888888888889,2.57142857142857
"2009-2010",6.233333333,8,44.4444444444444,2.25
"2016-2017",5.8,9,50,2
"2019-2020",5.666666667,10,55.5555555555556,1.8
"2013-2014",5.5,11,61.1111111111111,1.63636363636364
"2018-2019",5.466666667,12,66.6666666666667,1.5
"2020-2021",5.033333333,13,72.2222222222222,1.38461538461538
"2010-2011",4.4,14,77.7777777777778,1.28571428571429
"2006-2007",3.866666667,15,83.3333333333333,1.2
"2007-2008",3.633333333,16,88.8888888888889,1.125
"1993-1994",2.966666667,17,94.4444444444444,1.05882352941176
