Years,x10_min,rank,Probability,Frequency
"2013-2014",64.8,1,12.5,8
"2009-2010",44.4,2,25,4
"2011-2012",42.6,3,37.5,2.66666666666667
"2008-2009",39.6,4,50,2
"2014-2015",33.6,5,62.5,1.6
"2010-2011",27.6,6,75,1.33333333333333
"2012-2013",24.6,7,87.5,1.14285714285714
