Years,x4_5_hr,rank,Probability,Frequency
"2014-2015",13.6013333333333,1,4.76190476190476,21
"2019-2020",9.48888888888889,2,9.52380952380952,10.5
"2010-2011",8.75555555555555,3,14.2857142857143,7
"2012-2013",8.64444444444445,4,19.047619047619,5.25
"2006-2007",8.53333333333333,5,23.8095238095238,4.2
"2021-2022",8.51111111111111,6,28.5714285714286,3.5
"2015-2016",8.4,7,33.3333333333333,3
"2009-2010",7.71111111111111,8,38.0952380952381,2.625
"2005-2006",7.64444444444444,9,42.8571428571429,2.33333333333333
"2020-2021",7.24444444444444,10,47.6190476190476,2.1
"2007-2008",7.15555555555556,11,52.3809523809524,1.90909090909091
"2017-2018",7.13333333333333,12,57.1428571428571,1.75
"2004-2005",7.08888888888889,13,61.9047619047619,1.61538461538462
"2016-2017",7,14,66.6666666666667,1.5
"2002-2003",6.95555555555556,15,71.4285714285714,1.4
"2013-2014",6.04444444444444,16,76.1904761904762,1.3125
"2003-2004",6,17,80.9523809523809,1.23529411764706
"2011-2012",5.88888888888889,18,85.7142857142857,1.16666666666667
"2018-2019",5.42222222222222,19,90.4761904761905,1.10526315789474
"2008-2009",5.28888888888889,20,95.2380952380952,1.05
