Years,x20_min,rank,Probability,Frequency
"2015-2016",53.1,1,11.1111111111111,9
"2016-2017",50.4,2,22.2222222222222,4.5
"2009-2010",46.2,3,33.3333333333333,3
"2012-2013",36.9,4,44.4444444444444,2.25
"2011-2012",31.5,5,55.5555555555556,1.8
"2014-2015",29.7,6,66.6666666666667,1.5
"2010-2011",28.8,7,77.7777777777778,1.28571428571429
"2013-2014",27.6,8,88.8888888888889,1.125
