Years,x4_5_hr,rank,Probability,Frequency
"2005-2006",11.3111111111111,1,4.54545454545455,22
"2009-2010",9.4,2,9.09090909090909,11
"2014-2015",8.57777777777778,3,13.6363636363636,7.33333333333333
"2018-2019",7.62222222222222,4,18.1818181818182,5.5
"2017-2018",7.31111111111111,5,22.7272727272727,4.4
"2006-2007",6.97777777777778,6,27.2727272727273,3.66666666666667
"2002-2003",6.91111111111111,7,31.8181818181818,3.14285714285714
"2021-2022",6.91111111111111,8,36.3636363636364,2.75
"2016-2017",6.28888888888889,9,40.9090909090909,2.44444444444444
"2012-2013",6.11111111111111,10,45.4545454545455,2.2
"2004-2005",6,11,50,2
"2001-2002",5.91111111111111,12,54.5454545454545,1.83333333333333
"2020-2021",5.84444444444444,13,59.0909090909091,1.69230769230769
"2007-2008",5.8,14,63.6363636363636,1.57142857142857
"2013-2014",5.77777777777778,15,68.1818181818182,1.46666666666667
"2010-2011",5.64444444444444,16,72.7272727272727,1.375
"2003-2004",5.62222222222222,17,77.2727272727273,1.29411764705882
"2011-2012",5.31111111111111,18,81.8181818181818,1.22222222222222
"2008-2009",5.08888888888889,19,86.3636363636364,1.15789473684211
"2015-2016",4.62222222222222,20,90.9090909090909,1.1
"2019-2020",4.57777777777778,21,95.4545454545455,1.04761904761905
