Years,x2_5_hr,rank,Probability,Frequency
"2008-2009",7.24,1,20,5
"2009-2010",6.04,2,40,2.5
"2010-2011",4.64,3,60,1.66666666666667
"2011-2012",3.48,4,80,1.25
