Years,x3_hr,rank,Probability,Frequency
"2020-2021",22.1,1,3.84615384615385,26
"1999-2000",16.8,2,7.69230769230769,13
"2002-2003",15.0666666666667,3,11.5384615384615,8.66666666666667
"2001-2002",13.9,4,15.3846153846154,6.5
"2009-2010",13.3666666666667,5,19.2307692307692,5.2
"2019-2020",12.7,6,23.0769230769231,4.33333333333333
"2021-2022",12.5333333333333,7,26.9230769230769,3.71428571428571
"2012-2013",12.5,8,30.7692307692308,3.25
"2014-2015",12.2666666666667,9,34.6153846153846,2.88888888888889
"2008-2009",11.4666666666667,10,38.4615384615385,2.6
"2010-2011",11.4,11,42.3076923076923,2.36363636363636
"2006-2007",10.9333333333333,12,46.1538461538462,2.16666666666667
"1994-1995",10.9333333333333,13,50,2
"2018-2019",9.53333333333333,14,53.8461538461538,1.85714285714286
"2015-2016",9.46666666666667,15,57.6923076923077,1.73333333333333
"2004-2005",9.1,16,61.5384615384615,1.625
"2007-2008",9.1,17,65.3846153846154,1.52941176470588
"2013-2014",9.06666666666667,18,69.2307692307692,1.44444444444444
"2016-2017",9.06666666666667,19,73.0769230769231,1.36842105263158
"2000-2001",8.76666666666667,20,76.9230769230769,1.3
"2011-2012",8.46666666666667,21,80.7692307692308,1.23809523809524
"2005-2006",6.66666666666667,22,84.6153846153846,1.18181818181818
"2003-2004",6.13333333333333,23,88.4615384615385,1.1304347826087
"2017-2018",5.9,24,92.3076923076923,1.08333333333333
"1993-1994",5.56666666666667,25,96.1538461538462,1.04
