Years,x20_min,rank,Probability,Frequency
"2002-2003",46.8,1,16.6666666666667,6
"2009-2010",36,2,33.3333333333333,3
"2008-2009",30.9,3,50,2
"2011-2012",26.7,4,66.6666666666667,1.5
"2010-2011",22.8,5,83.3333333333333,1.2
