Years,x10_min,rank,Probability,Frequency
"2011-2012",58.2,1,8.33333333333333,12
"2020-2021",49.8,2,16.6666666666667,6
"2016-2017",48,3,25,4
"2018-2019",45.6,4,33.3333333333333,3
"2012-2013",37.2,5,41.6666666666667,2.4
"2017-2018",37.2,6,50,2
"2019-2020",29.4,7,58.3333333333333,1.71428571428571
"2014-2015",27.6,8,66.6666666666667,1.5
"2015-2016",24,9,75,1.33333333333333
"2021-2022",21.6,10,83.3333333333333,1.2
"2013-2014",19.8,11,91.6666666666667,1.09090909090909
