Years,x6_hr,rank,Probability,Frequency
"2019-2020",3.566666667,1,20,5
"2018-2019",3.333333333,2,40,2.5
"2021-2022",1.6,3,60,1.66666666666667
"2017-2018",1.516666667,4,80,1.25
