Years,x4_5_hr,rank,Probability,Frequency
"2001-2002",18.7555555555556,1,3.84615384615385,26
"2005-2006",16.9777777777778,2,7.69230769230769,13
"2019-2020",15.2222222222222,3,11.5384615384615,8.66666666666667
"1998-1999",13.4444444444444,4,15.3846153846154,6.5
"2002-2003",12.6666666666667,5,19.2307692307692,5.2
"2018-2019",11.3777777777778,6,23.0769230769231,4.33333333333333
"2013-2014",11.1111111111111,7,26.9230769230769,3.71428571428571
"2010-2011",9.95555555555556,8,30.7692307692308,3.25
"2003-2004",9.28888888888889,9,34.6153846153846,2.88888888888889
"2021-2022",8,10,38.4615384615385,2.6
"2016-2017",7.95555555555556,11,42.3076923076923,2.36363636363636
"2012-2013",7.82222222222222,12,46.1538461538462,2.16666666666667
"2020-2021",7.8,13,50,2
"2006-2007",7.68888888888889,14,53.8461538461538,1.85714285714286
"2014-2015",7.46666666666667,15,57.6923076923077,1.73333333333333
"2007-2008",7.42222222222222,16,61.5384615384615,1.625
"2009-2010",7.42222222222222,17,65.3846153846154,1.52941176470588
"2011-2012",6.62222222222222,18,69.2307692307692,1.44444444444444
"2017-2018",6.28888888888889,19,73.0769230769231,1.36842105263158
"2004-2005",5.44444444444444,20,76.9230769230769,1.3
"2015-2016",5.37777777777778,21,80.7692307692308,1.23809523809524
"1999-2000",5.17777777777778,22,84.6153846153846,1.18181818181818
"2000-2001",4.88888888888889,23,88.4615384615385,1.1304347826087
"2008-2009",4.24444444444444,24,92.3076923076923,1.08333333333333
"1997-1998",3.42222222222222,25,96.1538461538462,1.04
