Years,x6_hr,rank,Probability,Frequency
"2016-2017",10.5,1,4.54545454545455,22
"2015-2016",8.55,2,9.09090909090909,11
"2001-2002",6.93333333333333,3,13.6363636363636,7.33333333333333
"2004-2005",6.85,4,18.1818181818182,5.5
"2002-2003",6.78333333333333,5,22.7272727272727,4.4
"2021-2022",6.63333333333333,6,27.2727272727273,3.66666666666667
"2008-2009",6.31666666666667,7,31.8181818181818,3.14285714285714
"2006-2007",5.98333333333333,8,36.3636363636364,2.75
"2010-2011",5.98333333333333,9,40.9090909090909,2.44444444444444
"2018-2019",5.45,10,45.4545454545455,2.2
"2019-2020",5.3,11,50,2
"2009-2010",5.21666666666667,12,54.5454545454545,1.83333333333333
"2005-2006",5.05,13,59.0909090909091,1.69230769230769
"2011-2012",5.01666666666667,14,63.6363636363636,1.57142857142857
"2012-2013",5,15,68.1818181818182,1.46666666666667
"2014-2015",4.9,16,72.7272727272727,1.375
"2017-2018",4.85,17,77.2727272727273,1.29411764705882
"2020-2021",4.73333333333333,18,81.8181818181818,1.22222222222222
"2013-2014",4.53333333333333,19,86.3636363636364,1.15789473684211
"2003-2004",4.06666666666667,20,90.9090909090909,1.1
"2007-2008",3.36666666666667,21,95.4545454545455,1.04761904761905
