Years,x4_5_hr,rank,Probability,Frequency
"2019-2020",9.06666666666667,1,7.14285714285714,14
"2018-2019",5.75555555555556,2,14.2857142857143,7
"2017-2018",5.26666666666667,3,21.4285714285714,4.66666666666667
"2009-2010",3.64444444444444,4,28.5714285714286,3.5
"2013-2014",2.95555555555556,5,35.7142857142857,2.8
"2010-2011",2.48888888888889,6,42.8571428571429,2.33333333333333
"2015-2016",2.31111111111111,7,50,2
"2014-2015",2.04444444444444,8,57.1428571428571,1.75
"2016-2017",1.93333333333333,9,64.2857142857143,1.55555555555556
"2020-2021",1.28888888888889,10,71.4285714285714,1.4
"2011-2012",1.26666666666667,11,78.5714285714286,1.27272727272727
"2012-2013",0.8,12,85.7142857142857,1.16666666666667
"2021-2022",0.555555555555556,13,92.8571428571429,1.07692307692308
