Years,x20_min,rank,Probability,Frequency
"2011-2012",40.2,1,12.5,8
"2008-2009",37.2,2,25,4
"2013-2014",32.7,3,37.5,2.66666666666667
"2009-2010",30,4,50,2
"2014-2015",27,5,62.5,1.6
"2010-2011",17.4,6,75,1.33333333333333
"2012-2013",16.5,7,87.5,1.14285714285714
