Years,x10_min,rank,Probability,Frequency
"2017-2018",93.6,1,8.33333333333333,12
"2015-2016",63.6,2,16.6666666666667,6
"2014-2015",49.2,3,25,4
"2018-2019",48.6,4,33.3333333333333,3
"2011-2012",39,5,41.6666666666667,2.4
"2019-2020",39,6,50,2
"2012-2013",31.8,7,58.3333333333333,1.71428571428571
"2021-2022",31.8,8,66.6666666666667,1.5
"2020-2021",26.4,9,75,1.33333333333333
"2013-2014",19.8,10,83.3333333333333,1.2
"2016-2017",18.6,11,91.6666666666667,1.09090909090909
