Years,x2_5_hr,rank,Probability,Frequency
"2009-2010",9.56,1,16.6666666666667,6
"2010-2011",8.84,2,33.3333333333333,3
"2005-2006",8.2,3,50,2
"2008-2009",7.96,4,66.6666666666667,1.5
"2011-2012",7.24,5,83.3333333333333,1.2
