Years,x2_hr,rank,Probability,Frequency
"2015-2016",14.45,1,6.66666666666667,15
"2021-2022",13.2,2,13.3333333333333,7.5
"2009-2010",12.65,3,20,5
"2017-2018",12.35,4,26.6666666666667,3.75
"2019-2020",12.3,5,33.3333333333333,3
"2018-2019",10.05,6,40,2.5
"2008-2009",9.15,7,46.6666666666667,2.14285714285714
"2016-2017",8.95,8,53.3333333333333,1.875
"2007-2008",8.7,9,60,1.66666666666667
"2012-2013",8.05,10,66.6666666666667,1.5
"2020-2021",7.4,11,73.3333333333333,1.36363636363636
"2013-2014",7.3,12,80,1.25
"2014-2015",6.85,13,86.6666666666667,1.15384615384615
"2010-2011",6.2,14,93.3333333333333,1.07142857142857
