Years,x3_5_hr,rank,Probability,Frequency
"2021-2022",6.17142857142857,1,20,5
"2011-2012",6.05714285714286,2,40,2.5
"2010-2011",5.85714285714286,3,60,1.66666666666667
"2009-2010",5.37142857142857,4,80,1.25
