Years,x20_min,rank,Probability,Frequency
"2009-2010",65.1,1,8.33333333333333,12
"2010-2011",55.8,2,16.6666666666667,6
"2002-2003",47.4,3,25,4
"2005-2006",43.2,4,33.3333333333333,3
"2001-2002",41.1,5,41.6666666666667,2.4
"2003-2004",33,6,50,2
"2007-2008",32.7,7,58.3333333333333,1.71428571428571
"2004-2005",29.7,8,66.6666666666667,1.5
"2008-2009",29.7,9,75,1.33333333333333
"2006-2007",27.3,10,83.3333333333333,1.2
"2000-2001",24.3,11,91.6666666666667,1.09090909090909
