Years,x1_5_hr,rank,Probability,Frequency
"2008-2009",10.6,1,20,5
"2011-2012",9.13333333333333,2,40,2.5
"2005-2006",4.8,3,60,1.66666666666667
"2010-2011",3.53333333333333,4,80,1.25
