Years,x3_hr,rank,Probability,Frequency
"2009-2010",14.1,1,5.88235294117647,17
"2011-2012",12.8666666666667,2,11.7647058823529,8.5
"2012-2013",11.4666666666667,3,17.6470588235294,5.66666666666667
"2014-2015",10.8333333333333,4,23.5294117647059,4.25
"2019-2020",10.7,5,29.4117647058824,3.4
"2018-2019",10.2,6,35.2941176470588,2.83333333333333
"2015-2016",10,7,41.1764705882353,2.42857142857143
"2020-2021",9.93333333333333,8,47.0588235294118,2.125
"2007-2008",9.36666666666667,9,52.9411764705882,1.88888888888889
"2016-2017",8.4,10,58.8235294117647,1.7
"2021-2022",8.16666666666667,11,64.7058823529412,1.54545454545455
"2006-2007",7.1,12,70.5882352941177,1.41666666666667
"2008-2009",6.36666666666667,13,76.4705882352941,1.30769230769231
"2013-2014",6.16666666666667,14,82.3529411764706,1.21428571428571
"2010-2011",5.83333333333333,15,88.2352941176471,1.13333333333333
"2017-2018",5.7,16,94.1176470588235,1.0625
