Years,x4_5_hr,rank,Probability,Frequency
"2010-2011",8.75555555555556,1,16.6666666666667,6
"2009-2010",7.73333333333333,2,33.3333333333333,3
"2002-2003",6.95555555555556,3,50,2
"2011-2012",5.91111111111111,4,66.6666666666667,1.5
"2008-2009",5.31111111111111,5,83.3333333333333,1.2
