Years,x1_hr,rank,Probability,Frequency
"2020-2021",27.2,1,3.57142857142857,28
"2006-2007",24.3,2,7.14285714285714,14
"2007-2008",23.8,3,10.7142857142857,9.33333333333333
"2000-2001",23.2,4,14.2857142857143,7
"2013-2014",21.5,5,17.8571428571429,5.6
"2011-2012",17.5,6,21.4285714285714,4.66666666666667
"2014-2015",17.1,7,25,4
"2005-2006",16.5,8,28.5714285714286,3.5
"2003-2004",15.8,9,32.1428571428571,3.11111111111111
"2019-2020",15.6,10,35.7142857142857,2.8
"2001-2002",15.1,11,39.2857142857143,2.54545454545455
"2002-2003",14.8,12,42.8571428571429,2.33333333333333
"2010-2011",14.8,13,46.4285714285714,2.15384615384615
"2009-2010",14.7,14,50,2
"2018-2019",14.1,15,53.5714285714286,1.86666666666667
"2021-2022",13.6,16,57.1428571428571,1.75
"2008-2009",13.5,17,60.7142857142857,1.64705882352941
"2016-2017",13.5,18,64.2857142857143,1.55555555555556
"1997-1998",13.4,19,67.8571428571429,1.47368421052632
"2012-2013",11.2,20,71.4285714285714,1.4
"2017-2018",10.9,21,75,1.33333333333333
"2015-2016",10.4,22,78.5714285714286,1.27272727272727
"1996-1997",9.3,23,82.1428571428571,1.21739130434783
"2004-2005",9.1,24,85.7142857142857,1.16666666666667
"1999-2000",7.9,25,89.2857142857143,1.12
"1995-1996",5.7,26,92.8571428571429,1.07692307692308
"1998-1999",1.1,27,96.4285714285714,1.03703703703704
