Years,x1_5_hr,rank,Probability,Frequency
"2018-2019",9.6,1,16.6666666666667,6
"2019-2020",7.4,2,33.3333333333333,3
"2020-2021",5.2,3,50,2
"2017-2018",5.13333333333333,4,66.6666666666667,1.5
"2021-2022",4.33333333333333,5,83.3333333333333,1.2
