Years,x3_5_hr,rank,Probability,Frequency
"2009-2010",14.7714285714286,1,3.7037037037037,27
"1997-1998",12.3371428571429,2,7.40740740740741,13.5
"1996-1997",11.9742857142857,3,11.1111111111111,9
"2005-2006",8.68571428571429,4,14.8148148148148,6.75
"2004-2005",7.85714285714286,5,18.5185185185185,5.4
"2018-2019",7.42857142857143,6,22.2222222222222,4.5
"2014-2015",7.4,7,25.9259259259259,3.85714285714286
"2002-2003",6.88571428571429,8,29.6296296296296,3.375
"2020-2021",6.82857142857143,9,33.3333333333333,3
"2016-2017",6.8,10,37.037037037037,2.7
"2017-2018",6.57142857142857,11,40.7407407407407,2.45454545454545
"2019-2020",6.51428571428571,12,44.4444444444444,2.25
"2012-2013",6.48571428571429,13,48.1481481481481,2.07692307692308
"2013-2014",6.34285714285714,14,51.8518518518518,1.92857142857143
"2008-2009",6.05714285714286,15,55.5555555555556,1.8
"1999-2000",5.91428571428572,16,59.2592592592593,1.6875
"2001-2002",5.77142857142857,17,62.962962962963,1.58823529411765
"2003-2004",5.74285714285714,18,66.6666666666667,1.5
"2015-2016",5.6,19,70.3703703703704,1.42105263157895
"2006-2007",5.42857142857143,20,74.0740740740741,1.35
"2011-2012",5.42857142857143,21,77.7777777777778,1.28571428571429
"2021-2022",5.2,22,81.4814814814815,1.22727272727273
"2000-2001",5.11428571428571,23,85.1851851851852,1.17391304347826
"1998-1999",4.71428571428571,24,88.8888888888889,1.125
"2010-2011",4.31428571428571,25,92.5925925925926,1.08
"2007-2008",3.62857142857143,26,96.2962962962963,1.03846153846154
