Years,x30_min,rank,Probability,Frequency
"2009-2010",46.6,1,16.6666666666667,6
"2010-2011",29.2,2,33.3333333333333,3
"2008-2009",21.6,3,50,2
"2011-2012",17.2,4,66.6666666666667,1.5
"2007-2008",15.2,5,83.3333333333333,1.2
