Years,x30_min,rank,Probability,Frequency
"2011-2012",35.6,1,12.5,8
"2013-2014",30.6,2,25,4
"2008-2009",26,3,37.5,2.66666666666667
"2009-2010",22.8,4,50,2
"2014-2015",19.2,5,62.5,1.6
"2012-2013",13.4,6,75,1.33333333333333
"2010-2011",11.6,7,87.5,1.14285714285714
