Years,x3_hr,rank,Probability,Frequency
"2009-2010",10.6,1,5.55555555555556,18
"2008-2009",10.5,2,11.1111111111111,9
"2005-2006",9.9,3,16.6666666666667,6
"2017-2018",9.7,4,22.2222222222222,4.5
"2019-2020",8.33333333333333,5,27.7777777777778,3.6
"2014-2015",8.26666666666667,6,33.3333333333333,3
"2018-2019",7.96666666666667,7,38.8888888888889,2.57142857142857
"2006-2007",7.9,8,44.4444444444444,2.25
"2020-2021",7.56666666666667,9,50,2
"2015-2016",7.16666666666667,10,55.5555555555556,1.8
"2016-2017",7.1,11,61.1111111111111,1.63636363636364
"2012-2013",6.96666666666667,12,66.6666666666667,1.5
"2007-2008",6.86666666666667,13,72.2222222222222,1.38461538461538
"2013-2014",6.7,14,77.7777777777778,1.28571428571429
"2021-2022",5.96666666666667,15,83.3333333333333,1.2
"2011-2012",5.7,16,88.8888888888889,1.125
"2010-2011",5.6,17,94.4444444444444,1.05882352941176
