Years,x20_min,rank,Probability,Frequency
"2005-2006",80.1,1,3.84615384615385,26
"2006-2007",63.9,2,7.69230769230769,13
"2002-2003",63.9,3,11.5384615384615,8.66666666666667
"2013-2014",60.9,4,15.3846153846154,6.5
"2003-2004",48,5,19.2307692307692,5.2
"2009-2010",46.8,6,23.0769230769231,4.33333333333333
"2007-2008",46.2,7,26.9230769230769,3.71428571428571
"2014-2015",45.9,8,30.7692307692308,3.25
"2010-2011",45,9,34.6153846153846,2.88888888888889
"2018-2019",44.7,10,38.4615384615385,2.6
"1998-1999",44.4,11,42.3076923076923,2.36363636363636
"2020-2021",43.2,12,46.1538461538462,2.16666666666667
"2021-2022",40.5,13,50,2
"2001-2002",36.6,14,53.8461538461538,1.85714285714286
"2019-2020",34.8,15,57.6923076923077,1.73333333333333
"2011-2012",33.9,16,61.5384615384615,1.625
"1997-1998",33.3,17,65.3846153846154,1.52941176470588
"2004-2005",33,18,69.2307692307692,1.44444444444444
"2000-2001",32.4,19,73.0769230769231,1.36842105263158
"2017-2018",32.4,20,76.9230769230769,1.3
"2008-2009",31.8,21,80.7692307692308,1.23809523809524
"2015-2016",31.2,22,84.6153846153846,1.18181818181818
"2016-2017",30.9,23,88.4615384615385,1.1304347826087
"1999-2000",28.5,24,92.3076923076923,1.08333333333333
"2012-2013",28.2,25,96.1538461538462,1.04
