Years,x4_5_hr,rank,Probability,Frequency
"2005-2006",16.5111111111111,1,20,5
"2009-2010",7.22377777777778,2,40,2.5
"2008-2009",6.26666666666667,3,60,1.66666666666667
"2011-2012",5.55555555555556,4,80,1.25
