Years,x6_hr,rank,Probability,Frequency
"2015-2016",13.1833333333333,1,3.2258064516129,31
"2019-2020",7.23333333333333,2,6.45161290322581,15.5
"2008-2009",7.2,3,9.67741935483871,10.3333333333333
"2001-2002",7.06666666666667,4,12.9032258064516,7.75
"2009-2010",7.05,5,16.1290322580645,6.2
"2020-2021",6.96666666666667,6,19.3548387096774,5.16666666666667
"2002-2003",6.93333333333333,7,22.5806451612903,4.42857142857143
"2017-2018",6.56666666666667,8,25.8064516129032,3.875
"2010-2011",6.18333333333333,9,29.0322580645161,3.44444444444444
"1998-1999",5.95,10,32.258064516129,3.1
"2018-2019",5.58333333333333,11,35.4838709677419,2.81818181818182
"2003-2004",5.46666666666667,12,38.7096774193548,2.58333333333333
"2007-2008",5.46666666666667,13,41.9354838709677,2.38461538461538
"2016-2017",5.36666666666667,14,45.1612903225806,2.21428571428571
"2012-2013",5.33333333333333,15,48.3870967741936,2.06666666666667
"2014-2015",5.16666666666667,16,51.6129032258064,1.9375
"1999-2000",5.11666666666667,17,54.8387096774194,1.82352941176471
"2005-2006",4.91666666666667,18,58.0645161290323,1.72222222222222
"1997-1998",4.56666666666667,19,61.2903225806452,1.63157894736842
"2021-2022",4.53333333333333,20,64.5161290322581,1.55
"2000-2001",4.46666666666667,21,67.741935483871,1.47619047619048
"1996-1997",4.45,22,70.9677419354839,1.40909090909091
"1992-1993",4.3,23,74.1935483870968,1.34782608695652
"2013-2014",4.28333333333333,24,77.4193548387097,1.29166666666667
"2006-2007",4.13333333333333,25,80.6451612903226,1.24
"2004-2005",4.06666666666667,26,83.8709677419355,1.19230769230769
"1993-1994",4,27,87.0967741935484,1.14814814814815
"1995-1996",3.76666666666667,28,90.3225806451613,1.10714285714286
"2011-2012",3.36666666666667,29,93.5483870967742,1.06896551724138
"1994-1995",1.875,30,96.7741935483871,1.03333333333333
