Years,x2_hr,rank,Probability,Frequency
"2013-2014",13,1,10,10
"2010-2011",11.65,2,20,5
"2011-2012",10.75,3,30,3.33333333333333
"2016-2017",10.6,4,40,2.5
"2015-2016",9.1,5,50,2
"2012-2013",8.3,6,60,1.66666666666667
"2014-2015",8.25,7,70,1.42857142857143
"2009-2010",7.85,8,80,1.25
"2008-2009",7,9,90,1.11111111111111
