Years,x5_hr,rank,Probability,Frequency
"2005-2006",16.74,1,3.44827586206897,29
"2000-2001",13.54,2,6.89655172413793,14.5
"1995-1996",12.6,3,10.3448275862069,9.66666666666667
"2018-2019",8.78,4,13.7931034482759,7.25
"2002-2003",8.44,5,17.2413793103448,5.8
"1996-1997",7.94,6,20.6896551724138,4.83333333333333
"2014-2015",7.56,7,24.1379310344828,4.14285714285714
"2006-2007",7.5,8,27.5862068965517,3.625
"1997-1998",7.2,9,31.0344827586207,3.22222222222222
"2017-2018",7.16,10,34.4827586206897,2.9
"2007-2008",7.14,11,37.9310344827586,2.63636363636364
"2001-2002",6.92,12,41.3793103448276,2.41666666666667
"2009-2010",6.9012,13,44.8275862068966,2.23076923076923
"2003-2004",6.5,14,48.2758620689655,2.07142857142857
"2016-2017",6.5,15,51.7241379310345,1.93333333333333
"2012-2013",6.48,16,55.1724137931034,1.8125
"2020-2021",6.32,17,58.6206896551724,1.70588235294118
"2008-2009",6.12,18,62.0689655172414,1.61111111111111
"2021-2022",5.84,19,65.5172413793103,1.52631578947368
"2004-2005",5.46,20,68.9655172413793,1.45
"2010-2011",5.4,21,72.4137931034483,1.38095238095238
"2013-2014",5.36,22,75.8620689655172,1.31818181818182
"1994-1995",5.36,23,79.3103448275862,1.26086956521739
"2011-2012",5.04,24,82.7586206896552,1.20833333333333
"2015-2016",4.84,25,86.2068965517241,1.16
"1999-2000",4.66,26,89.6551724137931,1.11538461538462
"2019-2020",4.38,27,93.1034482758621,1.07407407407407
"1998-1999",4.28,28,96.551724137931,1.03571428571429
