Years,x3_hr,rank,Probability,Frequency
"2009-2010",16.7333333333333,1,3.7037037037037,27
"1997-1998",14.3933333333333,2,7.40740740740741,13.5
"1996-1997",13.716,3,11.1111111111111,9
"2005-2006",9.76666666666667,4,14.8148148148148,6.75
"2004-2005",9.16666666666667,5,18.5185185185185,5.4
"2018-2019",8.23333333333333,6,22.2222222222222,4.5
"2016-2017",7.93333333333333,7,25.9259259259259,3.85714285714286
"2014-2015",7.83333333333333,8,29.6296296296296,3.375
"2020-2021",7.53333333333333,9,33.3333333333333,3
"2019-2020",7.43333333333333,10,37.037037037037,2.7
"2002-2003",7.16666666666667,11,40.7407407407407,2.45454545454545
"2017-2018",7.16666666666667,12,44.4444444444444,2.25
"2012-2013",6.93333333333333,13,48.1481481481481,2.07692307692308
"2008-2009",6.8,14,51.8518518518518,1.92857142857143
"2013-2014",6.8,15,55.5555555555556,1.8
"2001-2002",6.63333333333333,16,59.2592592592593,1.6875
"2003-2004",6.4,17,62.962962962963,1.58823529411765
"1999-2000",6.26666666666667,18,66.6666666666667,1.5
"2015-2016",6.26666666666667,19,70.3703703703704,1.42105263157895
"2006-2007",5.76666666666667,20,74.0740740740741,1.35
"2000-2001",5.56666666666667,21,77.7777777777778,1.28571428571429
"2011-2012",5.56666666666667,22,81.4814814814815,1.22727272727273
"2021-2022",5.56666666666667,23,85.1851851851852,1.17391304347826
"1998-1999",5.3,24,88.8888888888889,1.125
"2010-2011",4.7,25,92.5925925925926,1.08
"2007-2008",4,26,96.2962962962963,1.03846153846154
