Years,x2_5_hr,rank,Probability,Frequency
"2009-2010",15.8,1,20,5
"2008-2009",14.44,2,40,2.5
"2011-2012",13.08,3,60,1.66666666666667
"2007-2008",11.56,4,80,1.25
