Years,x2_5_hr,rank,Probability,Frequency
"2011-2012",16.76,1,16.6666666666667,6
"2009-2010",12.4,2,33.3333333333333,3
"2010-2011",12.36,3,50,2
"2008-2009",11.48,4,66.6666666666667,1.5
"2005-2006",10.04,5,83.3333333333333,1.2
