Years,x30_min,rank,Probability,Frequency
"2019-2020",42.4,1,14.2857142857143,7
"2021-2022",36.4,2,28.5714285714286,3.5
"2018-2019",34.8,3,42.8571428571429,2.33333333333333
"2017-2018",25.2,4,57.1428571428571,1.75
"2020-2021",20,5,71.4285714285714,1.4
"2015-2016",0.2,6,85.7142857142857,1.16666666666667
