Years,x4_5_hr,rank,Probability,Frequency
"2018-2019",4.444444444,1,20,5
"2019-2020",4.4,2,40,2.5
"2021-2022",2.133333333,3,60,1.66666666666667
"2017-2018",1.888888889,4,80,1.25
