Years,x4_5_hr,rank,Probability,Frequency
"2008-2009",4.08888888888889,1,20,5
"2011-2012",3.24444444444444,2,40,2.5
"2005-2006",2.93333333333333,3,60,1.66666666666667
"2010-2011",2.11111111111111,4,80,1.25
