Years,x1_5_hr,rank,Probability,Frequency
"1998-1999",48.4,1,3.44827586206897,29
"2001-2002",41.46666667,2,6.89655172413793,14.5
"1997-1998",28.86666667,3,10.3448275862069,9.66666666666667
"2003-2004",28.4,4,13.7931034482759,7.25
"2019-2020",27.4,5,17.2413793103448,5.8
"2020-2021",25.66666667,6,20.6896551724138,4.83333333333333
"1994-1995",21.33333333,7,24.1379310344828,4.14285714285714
"2011-2012",21,8,27.5862068965517,3.625
"2017-2018",20.86666667,9,31.0344827586207,3.22222222222222
"2015-2016",20.4,10,34.4827586206897,2.9
"2008-2009",18.46666667,11,37.9310344827586,2.63636363636364
"1995-1996",18.26666667,12,41.3793103448276,2.41666666666667
"2006-2007",18.26666667,13,44.8275862068966,2.23076923076923
"2016-2017",18.13333333,14,48.2758620689655,2.07142857142857
"2018-2019",18,15,51.7241379310345,1.93333333333333
"2012-2013",15.8,16,55.1724137931034,1.8125
"2009-2010",15.73333333,17,58.6206896551724,1.70588235294118
"2014-2015",15.73333333,18,62.0689655172414,1.61111111111111
"2002-2003",15.4,19,65.5172413793103,1.52631578947368
"1999-2000",13.33333333,20,68.9655172413793,1.45
"2010-2011",13.26666667,21,72.4137931034483,1.38095238095238
"2000-2001",13.06666667,22,75.8620689655172,1.31818181818182
"1996-1997",12.53333333,23,79.3103448275862,1.26086956521739
"2007-2008",12.26666667,24,82.7586206896552,1.20833333333333
"2021-2022",11.4,25,86.2068965517241,1.16
"2004-2005",9.8,26,89.6551724137931,1.11538461538462
"2005-2006",9,27,93.1034482758621,1.07407407407407
"2013-2014",8.733333333,28,96.551724137931,1.03571428571429
